index,permno,PERMCO,HSHRCD,DLSTCD,HTICK,HCOMNAM,HTSYMBOL,HNAICS,HPRIMEXC,HTRDSTAT,HSECSTAT,COMPNO,ISSUNO,HEXCD,HSICCD,NUMNAM,NUMSHR,NUMDEL,NUMNDI,BEGDAT,ENDDAT,BEGPRC,ENDPRC,BEGRET,ENDRET,MKTCAPDAY0
402,84788,15473,11,100,AMZN,AMAZON COM INC,AMZN,459999,Q,A,R,60015310,20733,3,7370,5,239,1,2015,5/15/1997,12/31/2024,5/15/1997,12/31/2024,5/15/1997,12/31/2024,359500580.5
424,86356,16285,11,100,EBAY,EBAY INC,EBAY,459999,Q,A,R,60016118,21770,3,7389,9,240,1,2097,9/24/1998,12/31/2024,9/24/1998,12/31/2024,9/24/1998,12/31/2024,32436080
364,80286,12863,11,100,TSCO,TRACTOR SUPPLY CO NEW,TSCO,459999,Q,A,R,60012735,17391,3,5999,7,247,1,1846,2/18/1994,12/31/2024,2/18/1994,12/31/2024,2/18/1994,12/31/2024,9927340.5
72,15291,55229,11,100,ETSY,ETSY INC,ETSY,459999,Q,A,R,60075245,75997,3,9999,3,86,1,247,4/16/2015,12/31/2024,4/16/2015,12/31/2024,4/16/2015,12/31/2024,1377759.24
507,91926,20569,11,100,DAL,DELTA AIR LINES INC,DAL,481111,N,A,R,0,0,1,4512,1,213,1,0,5/3/2007,12/31/2024,5/3/2007,12/31/2024,5/3/2007,12/31/2024,37055967.84
253,58683,4181,11,100,LUV,SOUTHWEST AIRLINES CO,LUV,481111,N,A,R,60004180,5299,1,4512,10,452,1,0,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,30767588.04
105,21020,20010,11,100,AAL,AMERICAN AIRLINES GROUP INC,AAL,481111,Q,A,R,60017848,73578,3,4512,9,423,1,420,6/10/1939,12/31/2024,6/10/1939,12/31/2024,6/10/1939,12/31/2024,23487712.2
497,91103,21793,11,100,UAL,UNITED AIRLINES HOLDINGS INC,UAL,481111,Q,A,R,60060121,50997,3,4512,4,212,1,632,2/2/2006,12/31/2024,2/2/2006,12/31/2024,2/2/2006,12/31/2024,23069865.06
164,28804,20035,11,100,ALK,ALASKA AIRGROUP INC,ALK,481111,N,A,R,0,0,1,4512,7,455,1,0,7/2/1962,12/31/2024,7/2/1962,12/31/2024,7/2/1962,12/31/2024,10848024
217,48725,21810,11,100,UNP,UNION PACIFIC CORP,UNP,482111,N,A,R,0,0,1,4011,5,450,1,0,7/16/1969,12/31/2024,7/16/1969,12/31/2024,7/16/1969,12/31/2024,84487962.24
276,62148,20370,11,100,CSX,C S X CORP,CSX,482111,Q,A,R,60018345,24715,3,4011,5,412,1,342,11/13/1980,12/31/2024,11/13/1980,12/31/2024,11/13/1980,12/31/2024,33616763.29
332,77037,11161,11,100,ODFL,OLD DOMINION FREIGHT LINE INC,ODFL,484121,Q,A,R,60011067,15131,3,4210,3,268,1,1624,10/24/1991,12/31/2024,10/24/1991,12/31/2024,10/24/1991,12/31/2024,7152147.26
183,38156,21923,11,100,WMB,WILLIAMS COS,WMB,486210,N,A,R,0,0,1,4922,8,458,1,0,7/2/1962,12/31/2024,7/2/1962,12/31/2024,7/2/1962,12/31/2024,23621332.02
27,12476,53621,11,100,TRGP,TARGA RESOURCES CORP,TRGP,486210,N,A,R,0,0,1,4922,3,172,1,0,12/7/2010,12/31/2024,12/7/2010,12/31/2024,12/7/2010,12/31/2024,10484349.46
282,64311,21294,11,100,NSC,NORFOLK SOUTHERN CORP,NSC,488510,N,A,R,0,0,1,4731,5,424,1,0,6/25/1982,12/31/2024,6/25/1982,12/31/2024,6/25/1982,12/31/2024,31234874.58
196,42877,6606,11,100,JBHT,HUNT J B TRANSPORT SERVICES INC,JBHT,488510,Q,A,R,60006581,8379,3,4213,3,191,1,1678,11/22/1983,12/31/2024,11/22/1983,12/31/2024,11/22/1983,12/31/2024,10770984.85
408,85459,15758,11,100,CHRW,CH ROBINSON WORLDWIDE INC,CHRW,488510,Q,A,R,60015595,21115,3,4731,6,256,1,1533,10/15/1997,12/31/2024,10/15/1997,12/31/2024,10/15/1997,12/31/2024,10290645.3
442,87717,7232,11,100,EXPD,EXPEDITORS INTERNATIONAL WA INC,EXPD,488510,N,A,R,60007198,9341,1,4731,4,289,1,1783,9/26/1984,12/31/2024,9/26/1984,12/31/2024,9/26/1984,12/31/2024,9550406.7
439,87447,36383,11,100,UPS,UNITED PARCEL SERVICE INC,UPS,492110,N,A,R,0,0,1,4215,7,311,1,0,11/10/1999,12/31/2024,11/10/1999,12/31/2024,11/10/1999,12/31/2024,79331548.8
265,60628,1685,11,100,FDX,FEDEX CORP,FDX,492110,N,A,R,60001684,2154,1,4513,6,440,1,0,4/12/1978,12/31/2024,4/12/1978,12/31/2024,4/12/1978,12/31/2024,50023739.3
436,87356,17205,11,100,TKO,T K O GROUP HOLDINGS INC,TKO,512110,N,A,R,60017271,23267,1,7812,11,307,1,134,10/19/1999,12/31/2024,10/19/1999,12/31/2024,10/19/1999,12/31/2024,701419.2
55,13963,54433,11,100,NWSA,NEWS CORP NEW,NWSA,513110,Q,A,R,60073265,72417,3,9999,2,104,1,251,7/1/2013,12/31/2024,7/1/2013,12/31/2024,7/1/2013,12/31/2024,4462949.75
213,47941,20782,11,100,TGNA,TEGNA INC,TGNA,513110,N,A,R,0,0,1,2711,7,456,1,0,3/10/1969,12/31/2024,3/10/1969,12/31/2024,3/10/1969,12/31/2024,2900367.42
211,47466,21280,11,100,NYT,NEW YORK TIMES CO,NYT,513110,N,A,R,0,0,1,2711,6,432,1,0,1/14/1969,12/31/2024,1/14/1969,12/31/2024,1/14/1969,12/31/2024,2155712.2
225,50286,21090,11,100,LEE,LEE ENTERPRISES INC,LEE,513110,Q,A,R,60019214,25801,3,2711,7,435,1,199,3/17/1970,12/31/2024,3/17/1970,12/31/2024,3/17/1970,12/31/2024,158354.55
1,10107,8048,11,100,MSFT,MICROSOFT CORP,MSFT,513210,Q,A,R,60008001,10539,3,7370,3,280,1,2260,3/13/1986,12/31/2024,3/13/1986,12/31/2024,3/13/1986,12/31/2024,483743400
308,75510,8476,11,100,ADBE,ADOBE INC,ADBE,513210,Q,A,R,60008426,11171,3,7372,4,285,1,2189,8/13/1986,12/31/2024,8/13/1986,12/31/2024,8/13/1986,12/31/2024,51145403.92
479,90215,45288,11,100,CRM,SALESFORCE INC,CRM,513210,N,A,R,0,0,1,7372,7,255,1,0,6/23/2004,12/31/2024,6/23/2004,12/31/2024,6/23/2004,12/31/2024,47903290.76
346,78975,12011,11,100,INTU,INTUIT INC,INTU,513210,Q,A,R,60011898,16316,3,7370,5,258,1,1889,3/12/1993,12/31/2024,3/12/1993,12/31/2024,3/12/1993,12/31/2024,29452767.75
314,75828,10303,11,100,EA,ELECTRONIC ARTS INC,EA,513210,Q,A,R,60010230,13841,3,7372,7,278,1,2112,9/20/1989,12/31/2024,9/20/1989,12/31/2024,9/20/1989,12/31/2024,24305190
78,15707,55421,11,100,HPE,HEWLETT PACKARD ENTERPRISE CO,HPE,513210,N,A,R,0,0,1,7372,5,115,1,0,11/2/2015,12/31/2024,11/2/2015,12/31/2024,11/2/2015,12/31/2024,22654756.42
411,85631,7623,11,100,ADSK,AUTODESK INC,ADSK,513210,Q,A,R,60007579,9925,3,7370,4,297,1,2144,6/28/1985,12/31/2024,6/28/1985,12/31/2024,6/28/1985,12/31/2024,16954316.08
435,87299,17300,11,100,AKAM,AKAMAI TECHNOLOGIES INC,AKAM,513210,Q,A,R,60017302,23305,3,7372,8,235,1,1726,10/29/1999,12/31/2024,10/29/1999,12/31/2024,10/29/1999,12/31/2024,11706840.35
337,77357,11361,11,100,SNPS,SYNOPSYS INC,SNPS,513210,Q,A,R,60011261,15412,3,7370,4,268,1,2027,2/26/1992,12/31/2024,2/26/1992,12/31/2024,2/26/1992,12/31/2024,8911496.37
390,83621,14744,11,100,ANSS,ANSYS INC,ANSS,513210,Q,A,R,60014586,19779,3,7370,3,241,1,1717,6/20/1996,12/31/2024,6/20/1996,12/31/2024,6/20/1996,12/31/2024,7998974.8
11,11403,9245,11,100,CDNS,CADENCE DESIGN SYSTEMS INC,CDNS,513210,Q,A,R,60018179,24495,3,7372,10,298,1,890,6/10/1987,12/31/2024,6/10/1987,12/31/2024,6/10/1987,12/31/2024,7047028.66
319,76185,26080,11,100,TYL,TYLER TECHNOLOGIES INC,TYL,513210,N,A,R,0,0,1,7372,7,396,1,0,5/22/1990,12/31/2024,5/22/1990,12/31/2024,5/22/1990,12/31/2024,5302490.79
421,86211,16149,11,100,MSTR,MICROSTRATEGY INC,MSTR,513210,Q,A,R,60015980,21606,3,7372,7,253,1,1993,6/11/1998,12/31/2024,6/11/1998,12/31/2024,6/11/1998,12/31/2024,1859696
320,76226,21866,11,100,PARA,PARAMOUNT GLOBAL,PARA,516120,Q,A,R,60060085,50610,3,4833,17,392,1,118,6/14/1990,12/31/2024,6/14/1990,12/31/2024,6/14/1990,12/31/2024,25239334.64
470,89525,43613,11,100,CMCSA,COMCAST CORP NEW,CMCSA,516210,Q,A,R,70011015,1230,3,4841,4,110,1,1296,11/19/2002,12/31/2024,11/19/2002,12/31/2024,11/19/2002,12/31/2024,163396950.9
24,12308,17322,11,100,CHTR,CHARTER COMMUNICATIONS INC NEW,CHTR,516210,Q,A,R,60017317,65347,3,4841,5,82,1,512,9/14/2010,12/31/2024,9/14/2010,12/31/2024,9/14/2010,12/31/2024,76842978.77
394,84176,31806,11,100,SSP,E W SCRIPPS CO,SSP,516210,Q,A,R,60020146,26972,3,2711,9,296,1,121,11/14/1996,12/31/2024,11/14/1996,12/31/2024,11/14/1996,12/31/2024,1380269.25
508,91937,52120,11,100,TMUS,T MOBILE U S INC,TMUS,517112,Q,A,R,60056450,57179,3,4812,6,206,1,263,4/19/2007,12/31/2024,4/19/2007,12/31/2024,4/19/2007,12/31/2024,48029264.39
264,60599,20421,11,100,LUMN,LUMEN TECHOLOGIES INC,LUMN,517112,N,A,R,0,0,1,4812,15,456,1,0,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,13858591.5
288,65875,20288,11,100,VZ,VERIZON COMMUNICATIONS INC,VZ,517121,N,A,R,0,0,1,4813,13,424,1,0,2/16/1984,12/31/2024,2/16/1984,12/31/2024,2/16/1984,12/31/2024,222502683.7
289,66093,21645,11,100,T,A T & T INC,T,517121,N,A,R,0,0,1,4812,12,423,1,0,2/16/1984,12/31/2024,2/16/1984,12/31/2024,2/16/1984,12/31/2024,202381534.9
205,44644,20235,11,100,ADP,AUTOMATIC DATA PROCESSING INC,ADP,518210,Q,A,R,60017914,24154,3,7374,10,411,1,726,6/26/1967,12/31/2024,6/26/1967,12/31/2024,6/26/1967,12/31/2024,46461150
6,10696,8598,11,100,FI,FISERV INC,FI,518210,N,A,R,60008548,11354,1,7374,4,292,1,1799,9/25/1986,12/31/2024,9/25/1986,12/31/2024,9/25/1986,12/31/2024,23131770
521,93089,53256,11,100,VRSK,VERISK ANALYTICS INC,VRSK,518210,Q,A,R,60069043,64963,3,9999,4,141,1,440,10/7/2009,12/31/2024,10/7/2009,12/31/2024,10/7/2009,12/31/2024,13573609.12
453,88873,41168,11,100,GPN,GLOBAL PAYMENTS INC,GPN,518210,N,A,R,0,0,1,7374,8,297,1,0,2/1/2001,12/31/2024,2/1/2001,12/31/2024,2/1/2001,12/31/2024,10835638.5
506,91849,51962,11,100,BR,BROADRIDGE FINANCIAL SOLUTNS INC,BR,518210,N,A,R,0,0,1,7374,7,219,1,0,4/2/2007,12/31/2024,4/2/2007,12/31/2024,4/2/2007,12/31/2024,7850812.54
388,83597,31661,11,100,FDS,FACTSET RESEARCH SYSTEMS INC,FDS,518210,N,A,R,0,0,1,7374,8,354,1,0,6/28/1996,12/31/2024,6/28/1996,12/31/2024,6/28/1996,12/31/2024,6556058
41,13407,54084,11,100,META,META PLATFORMS INC,META,519290,Q,A,R,60072175,70352,3,7375,6,111,1,627,5/18/2012,12/31/2024,5/18/2012,12/31/2024,5/18/2012,12/31/2024,275088440
423,86288,16188,11,100,CSGP,COSTAR GROUP INC,CSGP,519290,Q,A,R,60016019,21651,3,6531,7,233,1,1808,7/1/1998,12/31/2024,7/1/1998,12/31/2024,7/1/1998,12/31/2024,6069606.574
212,47896,20436,11,100,JPM,JPMORGAN CHASE & CO,JPM,522110,N,A,R,0,0,1,6021,18,459,1,0,3/5/1969,12/31/2024,3/5/1969,12/31/2024,3/5/1969,12/31/2024,312131968.7
184,38703,21305,11,100,WFC,WELLS FARGO & CO NEW,WFC,522110,N,A,R,0,0,1,6021,8,467,1,0,12/10/1962,12/31/2024,12/10/1962,12/31/2024,12/10/1962,12/31/2024,281248968
259,59408,3151,11,100,BAC,BANK OF AMERICA CORP,BAC,522110,N,A,R,60003150,4005,1,6029,15,450,1,0,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,227666708.9
300,70519,20483,11,100,C,CITIGROUP INC,C,522110,N,A,R,99995023,0,1,6021,17,423,1,0,10/29/1986,12/31/2024,10/29/1986,12/31/2024,10/29/1986,12/31/2024,172665140.7
290,66157,1645,11,100,USB,U S BANCORP DEL,USB,522110,N,A,R,60001644,2104,1,6021,14,442,1,18,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,87465326.96
262,60442,3685,11,100,PNC,P N C FINANCIAL SERVICES GRP INC,PNC,522110,N,A,R,70044824,4693,1,6021,9,442,1,175,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,57392640.94
222,49656,20265,11,100,BK,BANK OF NEW YORK MELLON CORP,BK,522110,N,A,R,0,0,1,6022,4,447,1,0,12/4/1969,12/31/2024,12/4/1969,12/31/2024,12/4/1969,12/31/2024,50709882.52
368,81055,30513,11,100,COF,CAPITAL ONE FINANCIAL CORP,COF,522110,N,A,R,0,0,1,6021,11,376,1,0,11/16/1994,12/31/2024,11/16/1994,12/31/2024,11/16/1994,12/31/2024,42862089.87
303,71563,4163,11,100,TFC,TRUIST FINANCIAL CORP,TFC,522110,N,A,R,60004162,5272,1,6712,18,468,1,57,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,38120699.52
65,14776,54936,11,100,SYF,SYNCHRONY FINANCIAL,SYF,522110,N,A,R,0,0,1,6021,5,130,1,0,7/31/2014,12/31/2024,7/31/2014,12/31/2024,7/31/2014,12/31/2024,30591769.96
304,72726,4260,11,100,STT,STATE STREET CORP,STT,522110,N,A,R,60004259,5408,1,6022,7,438,1,252,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,30569498.75
511,92121,52396,11,100,DFS,DISCOVER FINANCIAL SERVICES,DFS,522110,N,A,R,0,0,1,6022,10,220,1,0,7/2/2007,12/31/2024,7/2/2007,12/31/2024,7/2/2007,12/31/2024,28684639.27
177,35554,1689,11,100,MTB,M & T BANK CORP,MTB,522110,N,A,R,60001688,2159,1,6022,9,443,1,73,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,24302381.81
251,58246,3275,11,100,NTRS,NORTHERN TRUST CORP,NTRS,522110,Q,A,R,60003274,4162,3,6020,6,230,1,1825,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,20492152.2
173,34746,1741,11,100,FITB,FIFTH THIRD BANCORP,FITB,522110,Q,A,R,60001740,2239,3,6711,3,297,1,1827,4/23/1975,12/31/2024,4/23/1975,12/31/2024,4/23/1975,12/31/2024,20300456.95
285,64995,2535,11,100,KEY,KEYCORP NEW,KEY,522110,N,A,R,60002534,3234,1,6021,8,442,1,7,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,19733801.12
68,14889,55006,11,100,CFG,CITIZENS FINANCIAL GROUP INC,CFG,522110,N,A,R,0,0,1,6022,6,130,1,0,9/24/2014,12/31/2024,9/24/2014,12/31/2024,9/24/2014,12/31/2024,18355945.08
176,35044,1620,11,100,RF,REGIONS FINANCIAL CORP NEW,RF,522110,N,A,R,60001619,2073,1,6022,8,385,1,714,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,17762969.25
197,42906,2093,11,100,HBAN,HUNTINGTON BANCSHARES INC,HBAN,522110,Q,A,R,70025504,2672,3,6020,5,293,1,1840,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,14461377.48
141,25081,1261,11,100,CMA,COMERICA INC,CMA,522110,N,A,R,60001260,1617,1,6021,8,453,1,124,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,11879256.48
393,84129,5057,11,100,ZION,ZIONS BANCORPORATION N A,ZION,522110,Q,A,R,60005056,6371,3,6021,6,316,1,1805,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,8769210.3
102,20053,781,11,100,SNV,SYNOVUS FINANCIAL CORP,SNV,522110,N,A,R,60000780,999,1,6022,10,446,1,38,8/10/1978,12/31/2024,8/10/1978,12/31/2024,8/10/1978,12/31/2024,5036272.82
179,36397,1856,11,100,FHN,FIRST HORIZON CORP,FHN,522110,N,A,R,60001855,2383,1,6021,9,407,1,520,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,4664700
377,82107,2253,11,100,WABC,WESTAMERICA BANCORPORATION,WABC,522110,Q,A,R,60012890,17593,3,6020,9,313,1,1705,10/15/1976,12/31/2024,10/15/1976,12/31/2024,10/15/1976,12/31/2024,1636027.05
256,59176,90,11,100,AXP,AMERICAN EXPRESS CO,AXP,522291,N,A,R,60000089,126,1,6141,14,453,1,0,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,68964464.25
372,81593,5849,11,100,COOP,MR COOPER GROUP INC,COOP,522292,Q,A,R,60075363,76220,3,6035,14,285,1,688,3/11/1983,12/31/2024,3/11/1983,12/31/2024,3/11/1983,12/31/2024,319890.55
501,91461,51196,11,100,WU,WESTERN UNION CO,WU,522320,N,A,R,0,0,1,6099,3,222,1,0,10/2/2006,12/31/2024,10/2/2006,12/31/2024,10/2/2006,12/31/2024,10652264.35
428,86868,35048,11,100,GS,GOLDMAN SACHS GROUP INC,GS,523150,N,A,R,0,0,1,6211,12,321,1,0,5/4/1999,12/31/2024,5/4/1999,12/31/2024,5/4/1999,12/31/2024,96060072.91
295,69032,21224,11,100,MS,MORGAN STANLEY DEAN WITTER & CO,MS,523150,N,A,R,0,0,1,6211,16,422,1,0,3/21/1986,12/31/2024,3/21/1986,12/31/2024,3/21/1986,12/31/2024,80624944.05
307,75186,21578,11,100,SCHW,SCHWAB CHARLES CORP NEW,SCHW,523150,N,A,R,60020008,26796,1,6211,10,410,1,458,9/22/1987,12/31/2024,9/22/1987,12/31/2024,9/22/1987,12/31/2024,53292014.4
296,69649,6137,11,100,RJF,RAYMOND JAMES FINANCIAL INC,RJF,523150,N,A,R,60006115,7677,1,6211,8,431,1,33,7/1/1983,12/31/2024,7/1/1983,12/31/2024,7/1/1983,12/31/2024,9892539.28
409,85593,32136,11,100,AMG,AFFILIATED MANAGERS GROUP INC,AMG,523150,N,A,R,0,0,1,6282,8,335,1,0,11/21/1997,12/31/2024,11/21/1997,12/31/2024,11/21/1997,12/31/2024,7991769.882
103,20415,21097,11,100,JEF,JEFFERIES FINANCIAL GROUP INC,JEF,523150,N,A,R,0,0,1,6211,18,492,1,0,1/8/1937,12/31/2024,1/8/1937,12/31/2024,1/8/1937,12/31/2024,7478212.257
525,93429,53447,11,100,CBOE,C B O E GLOBAL MARKETS INC,CBOE,523150,B,A,R,60069790,66182,5,6211,7,155,1,292,6/15/2010,12/31/2024,6/15/2010,12/31/2024,6/15/2010,12/31/2024,5934617.85
483,90454,45878,11,100,MKTX,MARKETAXESS HLDGS INC,MKTX,523150,Q,A,R,60057284,45017,3,6211,5,186,1,929,11/5/2004,12/31/2024,11/5/2004,12/31/2024,11/5/2004,12/31/2024,5638357.545
292,66325,6412,11,100,SLM,S L M CORP,SLM,523150,Q,A,R,60020091,26900,3,6141,13,340,1,267,9/23/1983,12/31/2024,9/23/1983,12/31/2024,9/23/1983,12/31/2024,4868015
62,14601,54824,11,100,NAVI,NAVIENT CORP,NAVI,523150,Q,A,R,60074151,73990,3,9999,6,59,1,179,5/1/2014,12/31/2024,5/1/2014,12/31/2024,5/1/2014,12/31/2024,4836420
472,89626,43791,11,100,CME,C M E GROUP INC,CME,523210,Q,A,R,60053208,39455,3,6200,6,223,1,564,12/6/2002,12/31/2024,12/6/2002,12/31/2024,12/6/2002,12/31/2024,38694656
494,90993,48793,11,100,ICE,INTERCONTINENTALEXCHANGE GRP INC,ICE,523210,N,A,R,0,0,1,6231,3,234,1,0,11/16/2005,12/31/2024,11/16/2005,12/31/2024,11/16/2005,12/31/2024,33488904.72
487,90601,46282,11,100,NDAQ,NASDAQ INC,NDAQ,523210,Q,A,R,60052274,38141,3,6200,5,189,1,1015,2/10/2005,12/31/2024,2/10/2005,12/31/2024,2/10/2005,12/31/2024,11107487.72
434,87267,36336,11,100,BLK,BLACKROCK INC NEW,BLK,523940,N,A,R,0,0,1,6282,8,314,1,0,10/1/1999,12/31/2024,10/1/1999,12/31/2024,10/1/1999,12/31/2024,62628322.05
88,17478,21179,11,100,SPGI,S & P GLOBAL INC,SPGI,523940,N,A,R,0,0,1,6282,17,505,1,0,2/14/1929,12/31/2024,2/14/1929,12/31/2024,2/14/1929,12/31/2024,28083849
181,37584,6407,11,100,BEN,FRANKLIN RESOURCES INC,BEN,523940,N,A,R,60006382,8079,1,6282,12,435,1,95,9/23/1983,12/31/2024,9/23/1983,12/31/2024,9/23/1983,12/31/2024,23002514.64
2,10138,8087,11,100,TROW,T ROWE PRICE GROUP INC,TROW,523940,Q,A,R,60008040,10609,3,6211,7,284,1,1717,4/2/1986,12/31/2024,4/2/1986,12/31/2024,4/2/1986,12/31/2024,18564418.56
510,92108,52388,11,100,BX,BLACKSTONE INC,BX,523940,N,A,R,0,0,1,6282,5,217,1,0,6/22/2007,12/31/2024,6/22/2007,12/31/2024,6/22/2007,12/31/2024,16084358.8
20,11990,53463,11,100,KKR,K K R & CO INC,KKR,523940,N,A,R,0,0,1,6282,8,183,1,0,7/15/2010,12/31/2024,7/15/2010,12/31/2024,7/15/2010,12/31/2024,7116075.73
31,12591,53688,11,100,APO,APOLLO GLOBAL MANAGEMENT INC NEW,APO,523940,N,A,R,0,0,1,6282,5,171,1,0,3/30/2011,12/31/2024,3/30/2011,12/31/2024,3/30/2011,12/31/2024,3650246.4
418,86102,34765,11,100,FHI,FEDERATED HERMES INC,FHI,523940,N,A,R,0,0,1,6282,8,330,1,0,5/14/1998,12/31/2024,5/14/1998,12/31/2024,5/14/1998,12/31/2024,2934506.52
443,87842,37138,11,100,MET,METLIFE INC,MET,524113,N,A,R,0,0,1,6311,7,305,1,0,4/5/2000,12/31/2024,4/5/2000,12/31/2024,4/5/2000,12/31/2024,53478073.39
